,image,qw,qx,qy,qz,class,x,y,z
5771,SMIR.Body.036Y.F.CT.58319_771.png,-0.3324331902105941,0.0324612880372228,0.9425617840948498,-0.0034237390825009,771,0.6243750330642462,0.051011183690179734,0.7794572966010057
5772,SMIR.Body.036Y.F.CT.58319_772.png,0.6631168620780812,-0.2452153365060219,-0.6987064359750436,-0.1093379270747802,772,0.001442844205783546,0.9802696499862819,0.19765963552625082
5773,SMIR.Body.036Y.F.CT.58319_773.png,-0.829994741365268,-0.3558911452726168,-0.3885890326791092,-0.1828900918695742,773,0.37904026445005506,-0.3484616845000499,0.857264797108233
5774,SMIR.Body.036Y.F.CT.58319_774.png,-0.1376697381113785,0.5277367554003716,-0.794729214355034,0.2663577219801658,774,0.02529109801768931,-0.056949930187847726,0.998056644591207
5775,SMIR.Body.036Y.F.CT.58319_775.png,-0.1709067655111054,0.6978512575246678,-0.6946934277148215,-0.0345766013888585,775,0.009663092468868236,0.2855508093844136,0.9583148542644241
5776,SMIR.Body.036Y.F.CT.58319_776.png,0.4135714430594885,0.0904023943300185,-0.4225453664817614,-0.8013997016781863,776,0.13410831634404527,-0.15453023578348096,0.9788438924139371
5777,SMIR.Body.036Y.F.CT.58319_777.png,0.0812068372488241,-0.7156869954757035,0.6908417831252831,0.0627312105676485,777,0.007755826199875755,0.20184502319269504,0.9793867641398355
5778,SMIR.Body.036Y.F.CT.58319_778.png,-0.6501693902861476,0.4412850938338148,-0.5102232726270736,0.3495989730601897,778,0.08917776521747138,0.3435312818208585,0.9348976332205229
5779,SMIR.Body.036Y.F.CT.58319_779.png,-0.0854217778419126,-0.734676088974936,0.3500571954948679,0.5748166003527444,779,0.1191512492568189,0.7757053181863174,0.6197453018281006
5780,SMIR.Body.036Y.F.CT.58319_780.png,0.4657917291001736,0.0374556763191022,-0.6722825704698948,-0.5741700818187413,780,0.40447135012782337,-0.42025372611276735,0.8122744195246523
5781,SMIR.Body.036Y.F.CT.58319_781.png,-0.1356667897164325,-0.2754823585355661,0.129386400566246,-0.9428484245371734,781,0.5407737236340502,0.12298855342999797,0.8321283528111276
5782,SMIR.Body.036Y.F.CT.58319_782.png,-0.9193079613633204,0.0222061733801084,-0.106706101397403,-0.3781449007489,782,0.15068178523962736,-0.1505256371557301,0.9770552861306572
5783,SMIR.Body.036Y.F.CT.58319_783.png,-0.2290607467672998,-0.5164989681811272,-0.7891271325485045,-0.2409115166072656,783,-0.04098795639404179,-0.10493396348346266,0.9936341634315375
5784,SMIR.Body.036Y.F.CT.58319_784.png,-0.7601921887374858,-0.3007212657614584,-0.1115060324289698,0.5650141248086517,784,0.19926067100715525,0.4687624842865933,0.8605561680188224
5785,SMIR.Body.036Y.F.CT.58319_785.png,0.8656123649644445,-0.3833231310675349,-0.3067500787925584,0.0984022355945336,785,-0.4055906408170098,0.20755721947625752,0.8901776411059379
5786,SMIR.Body.036Y.F.CT.58319_786.png,-0.7251711471993523,-0.3005756305438851,-0.5979827204043916,-0.1618572324318083,786,0.28049025545881306,-0.7170723827363364,0.6380692866056811
5787,SMIR.Body.036Y.F.CT.58319_787.png,-0.771697308553779,0.1236258236045919,-0.4499473179212074,-0.4321427204112686,787,0.2968004640003247,-0.7442996630114591,0.5982704206378753
5788,SMIR.Body.036Y.F.CT.58319_788.png,0.2321080988744377,0.682814473500418,-0.4247515544277702,0.5472443167602877,788,-0.1156453129472749,-0.9374027150776976,0.3284848723431379
5789,SMIR.Body.036Y.F.CT.58319_789.png,0.7346150193492811,-0.5037755030398747,0.008852954709999,0.4543926067579436,789,0.3132194919762578,-0.3515325728582789,0.8822235544723196
5790,SMIR.Body.036Y.F.CT.58319_790.png,0.3582999923349703,0.3210382106414811,0.219433865941184,-0.8487663761477493,790,-0.5297619600289124,0.4609382232542268,0.7119608276089083
5791,SMIR.Body.036Y.F.CT.58319_791.png,0.9568307430225178,-0.1049807087556342,-0.1724591379059033,0.2090737328047066,791,-0.25474691058928606,0.1302879756504594,0.9581905107785819
5792,SMIR.Body.036Y.F.CT.58319_792.png,0.2154096265209351,-0.3155173835907747,-0.5234322162549574,-0.7616207641868534,792,0.7061105023488782,0.0021769200015244764,0.7080983120244828
5793,SMIR.Body.036Y.F.CT.58319_793.png,-0.8430271265194811,0.2514218130385175,0.0102079479186431,-0.4753820923005217,793,0.12462791450747321,-0.1835134505188546,0.9750849688125552
5794,SMIR.Body.036Y.F.CT.58319_794.png,0.4769918593302347,-0.62349362168966,-0.4991173391417486,-0.3669010106460014,794,-0.6062206404641044,0.7100968257677988,0.35813270321179497
5795,SMIR.Body.036Y.F.CT.58319_795.png,0.7354199369539849,-0.1467833226163577,-0.5089088035483361,0.4226393287465093,795,-0.09975647587954063,0.6164309658124724,0.7810643442813128
5796,SMIR.Body.036Y.F.CT.58319_796.png,-0.0158607616902131,0.1363067002520757,0.6046944995701675,-0.78454667285929,796,-0.1910188401728578,-0.03766133626069962,0.9808636125629673
5797,SMIR.Body.036Y.F.CT.58319_797.png,0.2993225179767496,-0.0502649997941158,-0.2175394761608347,0.927661595809283,797,0.03018014398782109,0.021354664880856827,0.9993163348993654
5798,SMIR.Body.036Y.F.CT.58319_798.png,0.2130587821516467,0.3952737630309417,0.5234756054795461,-0.7241117994310261,798,-0.7834087992474137,-0.13820979492746216,0.6059444742283192
5799,SMIR.Body.036Y.F.CT.58319_799.png,-0.1487392970700167,-0.9219417238328084,-0.3537221661443469,0.0527324240051429,799,0.15385479050759365,-0.13159645869989114,0.9792911086574371
5800,SMIR.Body.036Y.F.CT.58319_800.png,0.1648235289311603,-0.5975414187527224,-0.690741131469887,-0.3723629230755432,800,0.21052305963837287,0.6389150878543259,0.7399105026100096
5801,SMIR.Body.036Y.F.CT.58319_801.png,0.3007834958748723,-0.7595666656242801,0.5640525519405186,-0.1201352892829259,801,0.05316284266419836,0.14752729728033673,0.9876281733106953
5802,SMIR.Body.036Y.F.CT.58319_802.png,-0.8325995815711116,0.199649166652045,-0.4940290549323309,-0.1511735423459466,802,0.8770532735570956,-0.10247962792257917,0.469335148059073
5803,SMIR.Body.036Y.F.CT.58319_803.png,-0.3634115002512974,0.2857078950144789,-0.1521329855881054,-0.873589511674417,803,-0.4405189836538964,-0.4215994888632078,0.7925887306988537
5804,SMIR.Body.036Y.F.CT.58319_804.png,-0.5686488677358916,0.0008905472761231,0.2310662706271399,-0.7894593407685432,804,0.09566678439011532,0.24324886002503668,0.9652346131697596
5805,SMIR.Body.036Y.F.CT.58319_805.png,0.208098847536339,0.673615270956498,-0.7090840077796272,-0.0117135092706162,805,0.0017090540564295676,-0.27933310397304373,0.9601927390680566
5806,SMIR.Body.036Y.F.CT.58319_806.png,0.5481058516890702,-0.6488450414907587,0.3353473990411308,0.4075809237849622,806,0.896217093032288,-0.023512421037495578,0.4429921988181175
5807,SMIR.Body.036Y.F.CT.58319_807.png,0.6879372552240806,0.0788515617700227,-0.1456332018828329,0.7066227668215486,807,0.013471252832585748,0.3115184895948763,0.9501445974101245
5808,SMIR.Body.036Y.F.CT.58319_808.png,0.4340359378642815,-0.2181253896954771,0.3762970984630631,0.788945253297559,808,-0.47766930866592056,-0.4710054575307677,0.7416103360490963
5809,SMIR.Body.036Y.F.CT.58319_809.png,-0.7414809055188338,0.4445287557041564,-0.3018172933952476,-0.4018788045053527,809,0.6710896783889514,-0.4443708489018895,0.5934418187202751
5810,SMIR.Body.036Y.F.CT.58319_810.png,-0.3058989812152397,0.2652950734185348,-0.6816145267473054,0.6094636775381936,810,-0.06320869509679591,0.06908086520397833,0.9956065964661093
5811,SMIR.Body.036Y.F.CT.58319_811.png,0.7624797757514128,-0.3626552956369426,0.2017248150875609,0.4963998661305685,811,0.38186655057693275,-0.5476825518247267,0.7444607175514572
5812,SMIR.Body.036Y.F.CT.58319_812.png,0.144228688344109,-0.1719692304496978,0.0678431011008769,0.9721224114637482,812,-0.3402873171168915,-0.09728308950063115,0.9352756504403397
5813,SMIR.Body.036Y.F.CT.58319_813.png,0.4442590991000592,0.0025297013644987,-0.0276937173890085,0.8954666445462879,813,0.01764274121668608,0.02318819791700258,0.9995754304502101
5814,SMIR.Body.036Y.F.CT.58319_814.png,-0.5353155927927844,-0.8085966083817206,0.1616441453159274,0.182975165832884,814,0.10902544242005732,0.05660680819365892,0.992425877419184
5815,SMIR.Body.036Y.F.CT.58319_815.png,0.1367720536419172,-0.4749269098436879,-0.7540819958001352,0.4325484704157243,815,-0.10690032206564554,-0.1744321599156918,0.9788491930473293
5816,SMIR.Body.036Y.F.CT.58319_816.png,-0.4540833153039352,-0.0007575751981183,-0.8892426304424095,0.0552748862167116,816,-0.8048875553657205,0.0669143996811743,0.5896426768244495
5817,SMIR.Body.036Y.F.CT.58319_817.png,-0.541272200621131,-0.6038790433694337,0.5257665841775435,-0.2567567034689723,817,-0.5819989059435534,-0.659079182694642,0.4763317167889091
5818,SMIR.Body.036Y.F.CT.58319_818.png,-0.5348676176705711,0.7168408029643203,-0.1108856198184752,-0.4333131363002384,818,0.6597021630938457,-0.33492244349718747,0.6727704012894551
5819,SMIR.Body.036Y.F.CT.58319_819.png,0.4160959276911047,-0.4400560215165916,0.3712433468262769,0.7038417821663422,819,-0.6657034413227482,-0.6471285525852523,0.37156905769986626
5820,SMIR.Body.036Y.F.CT.58319_820.png,-0.4316558854593233,0.8644396641566412,0.2510414722364739,-0.0582704281640747,820,-0.10126118003925988,0.056556008755420877,0.9932510212885327
5821,SMIR.Body.036Y.F.CT.58319_821.png,0.4695467944585787,-0.1732297535807343,-0.219259250782672,-0.8375217258282035,821,0.28511179475881854,-0.40595444601492875,0.868281205745073
5822,SMIR.Body.036Y.F.CT.58319_822.png,0.0440964931855656,-0.4746711716299443,0.7002189303937942,-0.5314472952517137,822,0.26936855297778295,-0.35140683060661515,0.8966347205354414
5823,SMIR.Body.036Y.F.CT.58319_823.png,0.7074420654585967,0.5427251822610473,-0.4383083976471572,0.1134056837701227,823,-0.6555275065022022,-0.3502955630903494,0.6690117388343947
5824,SMIR.Body.036Y.F.CT.58319_824.png,0.427481240967609,0.028881823219651,-0.9035307765584284,0.0076003105216345,824,0.7709170928936018,-0.05566190877232064,0.6344986901454562
5825,SMIR.Body.036Y.F.CT.58319_825.png,-0.1342020206874046,-0.3484911280271534,0.395473423550939,-0.8391331971711518,825,0.6893251611956834,-0.04819071272028245,0.7228474786219125
5826,SMIR.Body.036Y.F.CT.58319_826.png,-0.5288866259894189,0.4718025507687622,-0.4828742957991646,0.5143089581118329,826,0.00011813929811226746,0.025466683502571377,0.9996756644404654
5827,SMIR.Body.036Y.F.CT.58319_827.png,0.95832201243676,-0.1175225670936814,0.1785491011679476,-0.1895457337293238,827,0.2695124923113987,0.12635836381075224,0.9546709277982481
5828,SMIR.Body.036Y.F.CT.58319_828.png,0.0340467883398059,-0.4885603915841212,-0.8717384204449119,-0.0148891335921411,828,0.038559866784699894,0.06305211240275395,0.9972650439051279
5829,SMIR.Body.036Y.F.CT.58319_829.png,-0.1331368976563083,-0.1295689590872855,0.2816526265994428,0.9413597873571644,829,-0.15957735402386045,0.055475968227683706,0.9856254283610709
5830,SMIR.Body.036Y.F.CT.58319_830.png,-0.6191106627839325,0.1278745532567935,0.5061981084634531,0.5866119337727775,830,0.2475744240570619,-0.7363028440625693,0.6297340918023939
5831,SMIR.Body.036Y.F.CT.58319_831.png,0.5116949021994097,-0.3336997967316708,-0.7839313141906177,-0.1107450556717958,831,0.46105264697383563,0.7450632554490526,0.4819867239852977
5832,SMIR.Body.036Y.F.CT.58319_832.png,0.1839961851757039,-0.409431636714167,0.8874299886307722,-0.1047814581743059,832,-0.14809912800291156,0.1898283639407937,0.9705832476033875
5833,SMIR.Body.036Y.F.CT.58319_833.png,0.9309077915015758,-0.3073446998283102,0.1084595906916207,0.1648830991827564,833,0.2934807502074887,-0.07648543133257665,0.9529003243002487
5834,SMIR.Body.036Y.F.CT.58319_834.png,0.6032418376027624,-0.6963234522768491,0.3261494235808924,0.211800587045326,834,0.6621231082675042,0.18859099509913693,0.7252767927251611
5835,SMIR.Body.036Y.F.CT.58319_835.png,-0.930159808117564,0.1338303425444666,-0.3418852443684141,-0.0025788486339942,835,0.6326676243489153,0.07159827665339798,0.7711065839953406
5836,SMIR.Body.036Y.F.CT.58319_836.png,0.198826235635585,0.269759411258361,0.8509118086312903,-0.4045331655035858,836,-0.5195214644404993,-0.19980931645786704,0.8307669258235062
5837,SMIR.Body.036Y.F.CT.58319_837.png,0.6891317194769913,-0.0955575732591706,0.3423354050551689,0.6314845159219796,837,-0.023487324497374906,-0.5920489257597842,0.805559690584528
5838,SMIR.Body.036Y.F.CT.58319_838.png,0.4480823318176241,0.5910011777778754,0.2764756508503629,0.6111473196087117,838,-0.053985799096498185,0.471529485067865,0.8801962725480872
5839,SMIR.Body.036Y.F.CT.58319_839.png,-0.8846660073758712,0.2328053868643347,-0.0071559157495975,-0.4038768377988109,839,0.13802025398008202,-0.1457228655638914,0.9796505784937412
5840,SMIR.Body.036Y.F.CT.58319_840.png,0.0702960971597805,-0.8680906805998212,0.0736245756940329,0.4858564096867669,840,0.8482842051581816,0.09764737117854579,0.5204602753151016
5841,SMIR.Body.036Y.F.CT.58319_841.png,-0.7180551748741983,-0.3492956265182565,0.4104200644703371,-0.4403915324024378,841,-0.5586970387463565,0.7018391299388969,0.441904350038178
5842,SMIR.Body.036Y.F.CT.58319_842.png,-0.1699939457046353,-0.3230982036799594,-0.1260626279739169,-0.9223978659075824,842,0.487027345781701,0.2623432966171706,0.833054835638607
5843,SMIR.Body.036Y.F.CT.58319_843.png,-0.7115033535082493,-0.6023744076026518,-0.3607479421780576,-0.0277303664989523,843,0.40383235025075814,-0.2593463073439334,0.8773020721268217
5844,SMIR.Body.036Y.F.CT.58319_844.png,0.3174509950303363,-0.159553679092995,0.8772270055020126,-0.3228626179354169,844,-0.38081923373295457,0.24703222560085217,0.891039724554262
5845,SMIR.Body.036Y.F.CT.58319_845.png,0.3888867774639066,-0.201775546927942,0.1355789814256463,0.888634932225406,845,-0.3227693298193293,-0.3334232080759104,0.8858041115530844
5846,SMIR.Body.036Y.F.CT.58319_846.png,0.0581941217380905,-0.7354627152312054,0.6622799004659721,0.1307416235888832,846,0.0247799745493361,0.2682506647651323,0.9630303908571104
5847,SMIR.Body.036Y.F.CT.58319_847.png,-0.3709052726643813,-0.2382318791432756,-0.0567796876992195,0.8957962477787031,847,-0.3245833922019227,0.33844485856802214,0.8832330944974629
5848,SMIR.Body.036Y.F.CT.58319_848.png,0.7682938701894904,0.0015526156237095,0.3617863577340022,-0.5280461625384131,848,0.1212687973832722,0.5442083983739325,0.8301392039414197
5849,SMIR.Body.036Y.F.CT.58319_849.png,-0.3932877911730277,-0.7395900755785949,0.0589314218268243,-0.5430085827510999,849,-0.6496054195262709,0.5475103657445846,0.527489524374019
5850,SMIR.Body.036Y.F.CT.58319_850.png,-0.1062806815431223,-0.3565511601460462,0.8594136966664412,-0.3506904402908073,850,0.3471375766081776,-0.2584057464058242,0.9015109389968878
5851,SMIR.Body.036Y.F.CT.58319_851.png,0.86109314832412,0.1865732892081106,-0.4729712743067263,0.0026779365177821,851,-0.7787430955264094,-0.24222109854895407,0.5786951966170822
5852,SMIR.Body.036Y.F.CT.58319_852.png,-0.4641636252184784,0.4980729939252657,0.2395183459230695,-0.6921751105844812,852,-0.038543764007241514,-0.46556326636490325,0.8841748827397192
5853,SMIR.Body.036Y.F.CT.58319_853.png,-0.1649075602634184,0.7742724062155422,-0.2162005738937789,0.5714587031353727,853,-0.354596089362093,-0.732287041973749,0.5813925537590305
5854,SMIR.Body.036Y.F.CT.58319_854.png,0.0048635267700425,0.8951443364601683,0.0612063910710022,0.4415277349190031,854,-0.7761315822426504,0.1466602929479474,0.6132785056709081
5855,SMIR.Body.036Y.F.CT.58319_855.png,0.1545466727216979,-0.2665837207813448,-0.9411643079546196,-0.1387738851417229,855,0.31749413437008384,0.17985423190170774,0.9310477591980112
5856,SMIR.Body.036Y.F.CT.58319_856.png,-0.1750390841391023,0.6461245152751076,-0.5855304252035213,0.4572073391200487,856,0.04339929737185758,-0.38339580307622934,0.9225639051963621
5857,SMIR.Body.036Y.F.CT.58319_857.png,0.3358851922259831,-0.1551124254587812,-0.5540828341690301,-0.7457301696933171,857,0.5497577091227259,-0.24910178902678548,0.7973172266819444
5858,SMIR.Body.036Y.F.CT.58319_858.png,0.171290271358022,-0.1795226500664641,0.4968387107376791,0.8316144278232128,858,-0.4653741413205716,-0.056526251731715445,0.8833072463505003
5859,SMIR.Body.036Y.F.CT.58319_859.png,-0.408696907895189,0.2998007144066621,-0.1436465287409595,-0.8499717900606109,859,-0.39136188670059935,-0.4899389988705772,0.7789708922827886
5860,SMIR.Body.036Y.F.CT.58319_860.png,0.2308653459713154,-0.272594868346194,-0.9325060401562312,-0.0531574534097621,860,0.38536686238584994,0.250352428975493,0.888153163976212
5861,SMIR.Body.036Y.F.CT.58319_861.png,-0.8166621982558735,0.2563393154609117,0.5170171197126971,0.006804940330537,861,-0.7443051352975941,0.40622814422999753,0.5300835409679143
5862,SMIR.Body.036Y.F.CT.58319_862.png,0.4278679332229029,0.1550814214436779,-0.80510420094059,-0.3803761428775258,862,0.40739195212488905,-0.4000595808953059,0.8209653641157734
5863,SMIR.Body.036Y.F.CT.58319_863.png,-0.6065443081822925,0.1400076449577765,0.2365782949304031,-0.7460111071109227,863,0.01762570431577538,0.07608092580482469,0.9969458497210636
5864,SMIR.Body.036Y.F.CT.58319_864.png,0.6010890510611486,0.4623142917032665,0.6518215301535412,0.0092812288847554,864,0.18406972431414848,-0.7528481599746357,0.6319319461886056
5865,SMIR.Body.036Y.F.CT.58319_865.png,-0.9131095411526776,-0.1439445418494951,-0.0059835811405677,-0.3814120232562412,865,-0.07044686392692019,0.06938231759519141,0.9950996600180215
5866,SMIR.Body.036Y.F.CT.58319_866.png,0.0069372187586373,0.8410947653224443,0.4856946143987035,0.2379332097189711,866,-0.17762864933631425,0.35113842667024575,0.9193203295100686
5867,SMIR.Body.036Y.F.CT.58319_867.png,0.672789284589387,-0.0947231070065213,0.4000230172705703,-0.6151127516110204,867,-0.035704379139273545,0.42021750830349147,0.9067207083912245
5868,SMIR.Body.036Y.F.CT.58319_868.png,-0.9485895359009044,0.2720369924358574,-0.1118314395074664,-0.1169080675721222,868,0.2718774639270578,-0.046176146847111015,0.9612233913461248
5869,SMIR.Body.036Y.F.CT.58319_869.png,0.5231258926848641,-0.8131090882329044,-0.2524744914829492,-0.0380728536643245,869,-0.29994515342881,0.1278763773031816,0.9453467813783374
5870,SMIR.Body.036Y.F.CT.58319_870.png,-0.719832618241703,0.4938720550351141,-0.0157364610784271,0.4875282132999229,870,-0.2707129216264506,-0.3705425523796426,0.8884890156554841
5871,SMIR.Body.036Y.F.CT.58319_871.png,-0.3479177810494096,0.0215660763889127,0.5612585711706143,-0.750651009635212,871,0.2903885492325229,0.2096609581805117,0.9336577387294878
5872,SMIR.Body.036Y.F.CT.58319_872.png,-0.4781828215426986,-0.6590415734419635,0.5688280881690232,-0.1159310129627905,872,-0.3167005630307113,-0.6206859095707966,0.7172515284307892
5873,SMIR.Body.036Y.F.CT.58319_873.png,0.604481664466364,0.1726060210031097,0.4844047122003171,-0.6084087060813447,873,-0.27533665038889804,0.7464989338285455,0.6057467051049198
5874,SMIR.Body.036Y.F.CT.58319_874.png,0.3443275530627392,-0.3516968501076642,0.3275725443154387,0.8065011407536158,874,-0.670709691870247,-0.42284162044707846,0.6093877856086444
5875,SMIR.Body.036Y.F.CT.58319_875.png,0.5607191814146477,0.1311176744979278,0.8108421822729699,-0.1045806410132898,875,-0.9013112048743127,-0.25516505464892325,0.35004129306987014
5876,SMIR.Body.036Y.F.CT.58319_876.png,0.3544060905187469,-0.7148171307776838,-0.1427843084335512,0.58570080571494,876,0.2970610354266162,-0.6735303422316938,0.6768394339313603
5877,SMIR.Body.036Y.F.CT.58319_877.png,0.7825880119381206,0.2187272745094683,-0.5804038342749334,-0.0533457787960346,877,-0.609655817254393,-0.6416524925829057,0.4654050528840684
5878,SMIR.Body.036Y.F.CT.58319_878.png,0.3352401377686362,-0.6093649552537423,0.4746898104278373,0.5394052142994674,878,-0.14493898979915695,0.9648336643095204,0.2192913346465459
5879,SMIR.Body.036Y.F.CT.58319_879.png,0.0450587158350765,0.7176024789960884,-0.6885530019250564,0.0943989290508928,879,-0.006844487511389368,-0.19741382294453688,0.9802963508557652
5880,SMIR.Body.036Y.F.CT.58319_880.png,0.788328367525124,0.408303021745545,0.3411462326007542,-0.3089438061702195,880,0.7430228984906249,0.2688183291824615,0.6129059293351143
5881,SMIR.Body.036Y.F.CT.58319_881.png,0.1455611625537258,-0.3519145690564753,0.9154263030530078,0.130241190567753,881,-0.2723450329694867,0.2326218257052375,0.9336569333660042
5882,SMIR.Body.036Y.F.CT.58319_882.png,0.2509776101180814,0.2353400486746266,0.5825367949631148,0.7363940407304655,882,0.041428031669765754,0.03494581623748245,0.9985301738652994
5883,SMIR.Body.036Y.F.CT.58319_883.png,-0.1871101751982291,-0.6598059756280188,-0.4536409359691701,0.5690832611102364,883,-0.1399075040070903,-0.9100390050721655,0.39019853865662935
5884,SMIR.Body.036Y.F.CT.58319_884.png,-0.547605477096456,-0.1737393445619424,-0.2973572472690909,0.7625756022203295,884,-0.24878595310798168,0.5356960308716574,0.8069295582914939
5885,SMIR.Body.036Y.F.CT.58319_885.png,-0.1365540090764794,0.5097425770239135,0.7902092337577332,-0.3115844583065344,885,-0.04535554728913785,-0.0911861955043559,0.9948004584234691
5886,SMIR.Body.036Y.F.CT.58319_886.png,-0.1198733372840537,0.0414319876373101,0.7928949059119957,0.5960129542112426,886,0.23872386662414852,-0.01903957340598231,0.9709008240538958
5887,SMIR.Body.036Y.F.CT.58319_887.png,-0.8456968390495698,0.2697953301589664,-0.4592744306977523,0.0327770278279735,887,0.6717135870097345,0.35366044098710253,0.6509417404862926
5888,SMIR.Body.036Y.F.CT.58319_888.png,-0.6770367436330025,0.7069046940620931,0.0521291302166912,-0.197963519534913,888,0.1960971682737938,-0.07314861650891763,0.9778523306194196
5889,SMIR.Body.036Y.F.CT.58319_889.png,0.2825077212834013,0.7843964221850706,0.2866445247006035,-0.4719603338604693,889,0.8169547343267993,-0.3832106501341785,0.43096932568892754
5890,SMIR.Body.036Y.F.CT.58319_890.png,0.3301865281904041,0.2214053609172022,0.3730653540059642,0.8383190111163504,890,0.08606294627188071,0.09045316518849136,0.9921750824256709
5891,SMIR.Body.036Y.F.CT.58319_891.png,-0.3911617214609639,-0.2890629453080975,-0.8648740372024913,-0.1242095853248315,891,-0.4001283373595663,-0.4535232364997711,0.7963755317666671
5892,SMIR.Body.036Y.F.CT.58319_892.png,-0.1803132766163173,-0.8317963134954578,-0.2943742594230006,-0.4346789740951515,892,-0.35183992620456367,0.5068136803703119,0.7869870136907384
5893,SMIR.Body.036Y.F.CT.58319_893.png,0.1090167946066267,-0.6254669474794043,-0.372359347701144,0.6769453096698957,893,-0.23067289769321284,-0.7300511617574992,0.6432847856792063
5894,SMIR.Body.036Y.F.CT.58319_894.png,0.1436984405498877,0.0391665846306097,0.9791627109798172,-0.1380475362277723,894,-0.29200291316140103,-0.011313795897042489,0.9563505093466805
5895,SMIR.Body.036Y.F.CT.58319_895.png,0.7672821691860754,0.1557080102340191,-0.325900670585918,-0.5299262602567667,895,-0.08035319023086396,-0.3253111523572215,0.9421868280610481
5896,SMIR.Body.036Y.F.CT.58319_896.png,0.8067559664257693,0.130490715566214,-0.5745323434359656,0.0450507506421165,896,-0.9148697436962522,-0.21049132532947928,0.3445384652403754
5897,SMIR.Body.036Y.F.CT.58319_897.png,-0.5004582129505231,-0.5186622065335627,-0.6174147631543575,0.3151667857550245,897,0.11240334133936813,-0.9382014012405652,0.3273279999724826
5898,SMIR.Body.036Y.F.CT.58319_898.png,0.5620872154492689,-0.3527760541136042,-0.2211735354097011,0.7146252760061711,898,-0.031513798237898044,-0.2536173270958847,0.9667911521716364
5899,SMIR.Body.036Y.F.CT.58319_899.png,-0.3848112317645991,0.0869033902150291,0.9063928190493702,0.1510634775605338,899,0.7225397923028692,0.04330119023871853,0.6899719236772152
5900,SMIR.Body.036Y.F.CT.58319_900.png,0.1753338531972628,0.9139312734207043,-0.3137579301489838,-0.188530179693427,900,0.17664934649883518,0.15435008462799832,0.9720962193923317
5901,SMIR.Body.036Y.F.CT.58319_901.png,-0.5398963806100938,-0.062320084218598,0.2775441944384633,0.7922104047793186,901,0.0839520947247813,-0.18257200184076125,0.9796017098470063
5902,SMIR.Body.036Y.F.CT.58319_902.png,-0.8939215870864823,-0.1477411596673807,0.4215393548458825,-0.0371660893428309,902,-0.7615135674669764,-0.06894447735109795,0.6444716794448788
5903,SMIR.Body.036Y.F.CT.58319_903.png,-0.4206366646664152,0.4707937783720655,0.7022770662888763,-0.3289755868588997,903,0.05940080857020282,0.2746986050334958,0.9596938159297774
5904,SMIR.Body.036Y.F.CT.58319_904.png,0.3378280004939464,0.5419366066804898,0.7610113163717501,-0.1141872706392179,904,-0.1527215269143945,-0.6193962604775903,0.7700807799986394
5905,SMIR.Body.036Y.F.CT.58319_905.png,0.2852193972906007,-0.2370794396303208,0.9277296685159288,-0.0419630417043881,905,-0.4290086986182529,0.27450713371076146,0.860579670949631
5906,SMIR.Body.036Y.F.CT.58319_906.png,-0.1789540186130351,0.8789425155416446,0.4375947980629386,-0.0628196331080283,906,-0.028165119806368398,0.03660805902101549,0.9989327184755772
5907,SMIR.Body.036Y.F.CT.58319_907.png,-0.3032272293115403,0.1756328282343355,-0.4570610031859954,-0.8174971537669513,907,-0.5157229566216336,-0.22916263806588846,0.8255388042533938
5908,SMIR.Body.036Y.F.CT.58319_908.png,-0.4680533899108758,-0.3739090556269837,-0.6905764145142426,0.405243455258352,908,-0.8540983960710266,-0.41481240353061055,0.313762011253845
5909,SMIR.Body.036Y.F.CT.58319_909.png,0.3155253752587181,0.2619373308083159,0.9119162015992944,-0.0155374887795655,909,-0.4769709632887866,-0.3362939384644739,0.8120376143574998
5910,SMIR.Body.036Y.F.CT.58319_910.png,-0.9522233096023568,0.0530311098324991,0.3000586306821746,0.0205739688199934,910,-0.5736046270153111,-0.005152212644259417,0.8191161007888285
5911,SMIR.Body.036Y.F.CT.58319_911.png,-0.0660648206037839,-0.511310743466667,0.6628664119450607,0.5429593751002327,911,-0.2478169479313154,0.3965985527480737,0.8839096946386215
5912,SMIR.Body.036Y.F.CT.58319_912.png,0.7271497282867947,-0.5481100686147713,-0.3706343725425691,0.1829174328092526,912,-0.23682646488981773,0.24185221148045288,0.9409679767823166
5913,SMIR.Body.036Y.F.CT.58319_913.png,0.0572629423988246,0.2842104381072181,-0.8281383529255065,-0.4797210134156739,913,-0.15034010103507242,0.0949998786814453,0.9840593869636501
5914,SMIR.Body.036Y.F.CT.58319_914.png,0.0755019550555156,0.7615377718069973,-0.1085467685134981,0.6344897760715341,914,-0.9106271512294687,-0.36957931106789,0.18484946381930936
5915,SMIR.Body.036Y.F.CT.58319_915.png,-0.0151455544853391,-0.6794591425916467,-0.7310649374943099,0.0604147572567885,915,-0.007988101455315966,-0.10393697423057993,0.99455180640474
5916,SMIR.Body.036Y.F.CT.58319_916.png,-0.7229713818866774,-0.6067063509508903,-0.2852420340462441,-0.1669034652183242,916,0.1678048090352511,-0.12612818035549214,0.9777183787701116
5917,SMIR.Body.036Y.F.CT.58319_917.png,0.2711686834058204,-0.4804927045372773,-0.724479388704254,-0.413187513568739,917,0.5040191401387675,0.6083027072533208,0.6131333645480878
